2020-03-13	PZZA	cs_qoq	3Q17	2017-06-26	2017-09-24	-0.0374	-0.0273	-0.0638	0.0114			-0.053118								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	2Q15	2015-03-30	2015-06-28			-0.1024	0.0114			-0.092148								0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	1Q16	2015-12-28	2016-03-27			1.1826	25.9589			1.286541								0.00000000000000000000		87252933
2020-03-13	PZZA	index_blended_yoy	3Q15	2015-06-29	2015-09-27			-0.0014	0.0267			0.025238	0.03000000000000000	-0.0048						0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	2Q15	2015-03-30	2015-06-28			-0.1164	-0.0018			-0.118019								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	2Q18	2018-04-02	2018-07-01			-0.0919	0.0262			-0.068111								0.00000000000000000000		
2020-03-13	PZZA	cs_values	1Q18	2018-01-01	2018-04-01	128601.0000	2.3096	297014.0000	27.9280			8295010.450000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	3Q16	2016-06-27	2016-09-25			-0.0345	0.0079			-0.026901								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	4Q14	2014-09-29	2014-12-28	0.0386	0.0228	0.0623	0.0220			0.085677								0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	2Q17	2017-03-27	2017-06-25			-0.0035	0.0124			0.008828	0.01400000000000000	-0.0052						0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	3Q15	2015-06-29	2015-09-27	0.0003	0.0221	0.0224	0.0265			0.049472	0.03000000000000000	0.0195						0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	1Q14	2013-12-30	2014-03-30			0.0656	0.0498			0.118714								0.00000000000000000000		
2020-03-13	PZZA	cs_values	2Q17	2017-03-27	2017-06-25	142384.0000	2.2996	327424.0000	26.7902			8771739.890000								0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	3Q15	2015-06-29	2015-09-27			-0.0141	-0.0098			-0.023806								0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	1Q17	2016-12-26	2017-03-26			1.1928	26.0938			1.304480								0.00000000000000000000		90907850
2020-03-13	PZZA	index_blended_qoq	3Q14	2014-06-30	2014-09-28			-0.0068	-0.0078			-0.014603								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	3Q17	2017-06-26	2017-09-24			1.0652	26.4019			1.177749								0.00000000000000000000		276777811
2020-03-13	PZZA	index_credit_yoy	4Q19	2019-09-30	2019-12-29			-0.0034	0.0434			0.039792	0.03500000000000000	0.0048						0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	2Q12	2012-03-26	2012-06-24			1.0000	23.8607			1.000000								0.00000000000000000000		60300139
2020-03-13	PZZA	index_credit_values	3Q19	2019-07-01	2019-09-29			0.8466	28.0914			0.996732								0.00000000000000000000		101044902
2020-03-13	PZZA	index_blended_yoy	4Q17	2017-09-25	2017-12-31			-0.0545	0.0135			-0.041677	-0.03900000000000000	-0.0027						0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	2Q19	2019-04-01	2019-06-30			-0.0590	0.0265			-0.034024								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	3Q19	2019-07-01	2019-09-29	-0.0134	-0.0147	-0.0279	-0.0053			-0.032988								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	1Q14	2013-12-30	2014-03-30			0.0580	0.0368			0.096924								0.00000000000000000000		
2020-03-13	PZZA	cs_values	2Q14	2014-03-31	2014-06-29	138671.0000	2.1660	300361.0000	25.9146			7783728.040000								0.00000000000000000000		
2020-03-13	PZZA	cs_values	Prelim1Q19	2019-01-03	2019-03-09	96976.0000	1.9399	188120.0000	27.5573			5184081.120000								0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	3Q13	2013-07-01	2013-09-29			1.0056	23.6116			0.992257								0.00000000000000000000		380243084
2020-03-13	PZZA	index_credit_qoq	3Q19	2019-07-01	2019-09-29			-0.0002	0.0006			0.000385								0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	4Q18	2018-10-01	2018-12-30			0.8960	27.3576			1.024333								0.00000000000000000000		368920141
2020-03-13	PZZA	index_credit_qoq	4Q13	2013-09-30	2013-12-29			0.0563	0.0351			0.093397								0.00000000000000000000		
